Entrez	Accession	Species	Gene Name
320191	Q8BUK6	Mus musculus	hook homolog 3 (Drosophila)
320191	Q5BKS5	Mus musculus	hook homolog 3 (Drosophila)
320191	Q8BV48	Mus musculus	hook homolog 3 (Drosophila)
320191	Q3UUZ6	Mus musculus	hook homolog 3 (Drosophila)
320191	Q8BY41	Mus musculus	hook homolog 3 (Drosophila)
105689	Q6PCM8	Mus musculus	MYC binding protein 2
105689	Q7TPH6	Mus musculus	MYC binding protein 2
27402	Q8BKZ9	Mus musculus	"pyruvate dehydrogenase complex, component X; similar to pyruvate dehydrogenase complex, component X"
27402	A2AWH7	Mus musculus	"pyruvate dehydrogenase complex, component X; similar to pyruvate dehydrogenase complex, component X"
27402	A2AWH8	Mus musculus	"pyruvate dehydrogenase complex, component X; similar to pyruvate dehydrogenase complex, component X"
27402	A2AWH6	Mus musculus	"pyruvate dehydrogenase complex, component X; similar to pyruvate dehydrogenase complex, component X"
72290	Q8BUV6	Mus musculus	U7 snRNP-specific Sm-like protein LSM11
72290	Q5SUH5	Mus musculus	U7 snRNP-specific Sm-like protein LSM11
72290	Q9CVB3	Mus musculus	U7 snRNP-specific Sm-like protein LSM11
19290	P42669	Mus musculus	similar to hCG45299; purine rich element binding protein A
19290	Q8C6E9	Mus musculus	similar to hCG45299; purine rich element binding protein A
329165	Q6PHU3	Mus musculus	abl-interactor 2
329165	Q6AXD2	Mus musculus	abl-interactor 2
329165	P62484	Mus musculus	abl-interactor 2
329165	Q6AXH6	Mus musculus	abl-interactor 2
329165	Q3UVN6	Mus musculus	abl-interactor 2
215707	Q8VDN4	Mus musculus	coiled-coil domain containing 92
19291	Q9D7C3	Mus musculus	purine rich element binding protein B
19291	Q8BQK8	Mus musculus	purine rich element binding protein B
19291	Q3UTJ8	Mus musculus	purine rich element binding protein B
19291	O35295	Mus musculus	purine rich element binding protein B
229096	Q7TN20	Mus musculus	YTH domain family 3
229096	Q8BYK6	Mus musculus	YTH domain family 3
229096	Q6NXJ6	Mus musculus	YTH domain family 3
229096	Q8BVC6	Mus musculus	YTH domain family 3
229096	Q6NXJ8	Mus musculus	YTH domain family 3
229096	Q8R5D2	Mus musculus	YTH domain family 3
229096	Q8BKB6	Mus musculus	YTH domain family 3
229096	Q3UVI5	Mus musculus	YTH domain family 3
16531	Q9R196	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q3UQ23	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q3TSL8	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q3UXG3	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q8VHF1	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q64703	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	A5JHE0	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q9EQ27	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q9EQ26	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
16531	Q08460	Mus musculus	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"
68203	Q3UWU7	Mus musculus	"DIRAS family, GTP-binding RAS-like 2"
68203	Q5PR73	Mus musculus	"DIRAS family, GTP-binding RAS-like 2"
19299	Q9DBZ6	Mus musculus	"ATP-binding cassette, sub-family D (ALD), member 3"
19299	Q3UNS0	Mus musculus	"ATP-binding cassette, sub-family D (ALD), member 3"
19299	Q91VT3	Mus musculus	"ATP-binding cassette, sub-family D (ALD), member 3"
19299	Q3U645	Mus musculus	"ATP-binding cassette, sub-family D (ALD), member 3"
19299	Q71V77	Mus musculus	"ATP-binding cassette, sub-family D (ALD), member 3"
19299	P55096	Mus musculus	"ATP-binding cassette, sub-family D (ALD), member 3"
224617	Q3UH11	Mus musculus	"TBC1 domain family, member 24"
224617	Q8BNF2	Mus musculus	"TBC1 domain family, member 24"
224617	A5D6Q7	Mus musculus	"TBC1 domain family, member 24"
224617	Q8BRB6	Mus musculus	"TBC1 domain family, member 24"
224617	Q6ZPW4	Mus musculus	"TBC1 domain family, member 24"
224617	Q3UUG6	Mus musculus	"TBC1 domain family, member 24"
224617	Q3TTZ8	Mus musculus	"TBC1 domain family, member 24"
224617	Q8C3C6	Mus musculus	"TBC1 domain family, member 24"
224617	Q8C3W8	Mus musculus	"TBC1 domain family, member 24"
224617	Q8BH92	Mus musculus	"TBC1 domain family, member 24"
16536	Q9Z351	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z342	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z350	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9QWN9	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	B7ZBV4	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	B7ZBV7	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	B7ZBV8	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	B7ZBV5	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	B7ZBV6	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q8R498	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q3UTI0	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z345	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z346	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z343	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z344	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z349	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	B7ZBV9	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z347	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q9Z348	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
16536	Q3UY10	Mus musculus	"potassium voltage-gated channel, subfamily Q, member 2"
107568	Q7TMG3	Mus musculus	predicted gene 13416; WW domain containing E3 ubiquitin protein ligase 1
107568	Q8VDP8	Mus musculus	predicted gene 13416; WW domain containing E3 ubiquitin protein ligase 1
107568	Q05CE4	Mus musculus	predicted gene 13416; WW domain containing E3 ubiquitin protein ligase 1
107568	A2AGJ5	Mus musculus	predicted gene 13416; WW domain containing E3 ubiquitin protein ligase 1
107568	Q8BZZ3	Mus musculus	predicted gene 13416; WW domain containing E3 ubiquitin protein ligase 1
107568	Q8BIV9	Mus musculus	predicted gene 13416; WW domain containing E3 ubiquitin protein ligase 1
107568	Q3UV52	Mus musculus	predicted gene 13416; WW domain containing E3 ubiquitin protein ligase 1
19684	Q3UJJ8	Mus musculus	radixin
19684	Q7TSG6	Mus musculus	radixin
19684	Q8C2N4	Mus musculus	radixin
19684	Q3TS74	Mus musculus	radixin
19684	Q3TS85	Mus musculus	radixin
19684	Q05CE6	Mus musculus	radixin
19684	Q3TH46	Mus musculus	radixin
19684	P26043	Mus musculus	radixin
19684	Q9QW27	Mus musculus	radixin
19684	Q3U111	Mus musculus	radixin
216439	Q3UHD9	Mus musculus	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
216439	Q5DU45	Mus musculus	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
66590	Q922S1	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q4FJQ2	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q91WR4	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q9CT72	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q3U3Q9	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q3U0Y9	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q8C0C7	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q8BXN0	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
66590	Q8BJG2	Mus musculus	"phenylalanyl-tRNA synthetase, alpha subunit"
227753	A2AL35	Mus musculus	gelsolin
227753	Q3UCW8	Mus musculus	gelsolin
227753	Q3U9Q8	Mus musculus	gelsolin
227753	Q6PAC1	Mus musculus	gelsolin
227753	A6PWS5	Mus musculus	gelsolin
227753	P13020	Mus musculus	gelsolin
227753	Q3UPB1	Mus musculus	gelsolin
227753	Q8R590	Mus musculus	gelsolin
227753	Q3TGJ9	Mus musculus	gelsolin
66592	Q9DCG8	Mus musculus	predicted gene 5626; stomatin (Epb7.2)-like 2
66592	A2AG40	Mus musculus	predicted gene 5626; stomatin (Epb7.2)-like 2
66592	Q99JB2	Mus musculus	predicted gene 5626; stomatin (Epb7.2)-like 2
66592	A2AG39	Mus musculus	predicted gene 5626; stomatin (Epb7.2)-like 2
66592	A2AG38	Mus musculus	predicted gene 5626; stomatin (Epb7.2)-like 2
94212	Q9EQF3	Mus musculus	phosphoprotein associated with glycosphingolipid microdomains 1
94212	Q3U1F9	Mus musculus	phosphoprotein associated with glycosphingolipid microdomains 1
94212	Q8BFS1	Mus musculus	phosphoprotein associated with glycosphingolipid microdomains 1
94212	A6H659	Mus musculus	phosphoprotein associated with glycosphingolipid microdomains 1
16563	P28740	Mus musculus	kinesin family member 2A
16563	O54744	Mus musculus	kinesin family member 2A
16563	Q9D481	Mus musculus	kinesin family member 2A
16563	Q91W03	Mus musculus	kinesin family member 2A
22201	P31253	Mus musculus	ubiquitin-like modifier activating enzyme 1
22201	Q02053	Mus musculus	ubiquitin-like modifier activating enzyme 1
22201	A6H6S6	Mus musculus	ubiquitin-like modifier activating enzyme 1
22201	Q542H8	Mus musculus	ubiquitin-like modifier activating enzyme 1
22201	B9EHN0	Mus musculus	ubiquitin-like modifier activating enzyme 1
16560	Q3UUN4	Mus musculus	kinesin family member 1A
16560	Q05BP4	Mus musculus	kinesin family member 1A
16560	Q6P5H4	Mus musculus	kinesin family member 1A
16560	Q61770	Mus musculus	kinesin family member 1A
16560	Q6TA13	Mus musculus	kinesin family member 1A
16560	Q05BI6	Mus musculus	kinesin family member 1A
16560	Q5DTN3	Mus musculus	kinesin family member 1A
16560	Q3UH16	Mus musculus	kinesin family member 1A
16560	P33173	Mus musculus	kinesin family member 1A
73242	Q3UZR9	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	Q8BM67	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	Q9DCR0	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	Q8K2M7	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	B8JJ73	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	Q8C1D1	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	B8JJ76	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	Q8K341	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	B8JJ75	Mus musculus	RIKEN cDNA 2610110G12 gene
73242	B8JJ77	Mus musculus	RIKEN cDNA 2610110G12 gene
106042	Q3U5C7	Mus musculus	prickle like 1 (Drosophila)
106042	Q8CGJ0	Mus musculus	prickle like 1 (Drosophila)
16568	Q3TET1	Mus musculus	kinesin family member 3A
16568	P28741	Mus musculus	kinesin family member 3A
16568	Q8CGJ1	Mus musculus	kinesin family member 3A
16568	Q3TSP1	Mus musculus	kinesin family member 3A
16568	Q2A657	Mus musculus	kinesin family member 3A
16568	Q80UK1	Mus musculus	kinesin family member 3A
16568	Q3UI47	Mus musculus	kinesin family member 3A
16568	Q3UF02	Mus musculus	kinesin family member 3A
16568	Q7TSZ7	Mus musculus	kinesin family member 3A
16568	Q3TTS7	Mus musculus	kinesin family member 3A
241770	Q3UYK4	Mus musculus	regulating synaptic membrane exocytosis 4
241770	A4FUQ0	Mus musculus	regulating synaptic membrane exocytosis 4
241770	A2A5N0	Mus musculus	regulating synaptic membrane exocytosis 4
241770	P60191	Mus musculus	regulating synaptic membrane exocytosis 4
53872	Q3TEY4	Mus musculus	cell cycle associated protein 1
53872	A2BH49	Mus musculus	cell cycle associated protein 1
53872	Q8CD82	Mus musculus	cell cycle associated protein 1
53872	Q3TTW8	Mus musculus	cell cycle associated protein 1
53872	A2BH47	Mus musculus	cell cycle associated protein 1
53872	Q6IMN3	Mus musculus	cell cycle associated protein 1
53872	A2BH48	Mus musculus	cell cycle associated protein 1
53872	A1L0T9	Mus musculus	cell cycle associated protein 1
53872	Q60865	Mus musculus	cell cycle associated protein 1
53872	Q7TT26	Mus musculus	cell cycle associated protein 1
53872	Q60758	Mus musculus	cell cycle associated protein 1
53872	Q3UFZ6	Mus musculus	cell cycle associated protein 1
53872	Q61620	Mus musculus	cell cycle associated protein 1
53870	Q8C6X1	Mus musculus	contactin 6
53870	Q9JMB8	Mus musculus	contactin 6
239528	Q3UQ34	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	Q8CJG0	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	Q571J6	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	Q8R3Q7	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	A1A563	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	Q6PHA2	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	Q6P239	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	Q8CGT9	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
239528	Q4VAB3	Mus musculus	"eukaryotic translation initiation factor 2C, 2"
384009	Q9CYL5	Mus musculus	GLI pathogenesis-related 2
384009	Q3TJ42	Mus musculus	GLI pathogenesis-related 2
384009	B1AWD5	Mus musculus	GLI pathogenesis-related 2
384009	Q8BTK4	Mus musculus	GLI pathogenesis-related 2
94229	Q5DTL9	Mus musculus	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10"
94229	Q8C943	Mus musculus	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10"
94229	B1AWV7	Mus musculus	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10"
94229	Q8CFS3	Mus musculus	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10"
94229	Q9EST0	Mus musculus	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10"
320981	Q8BGN3	Mus musculus	ectonucleotide pyrophosphatase/phosphodiesterase 6
320981	Q4VAH5	Mus musculus	ectonucleotide pyrophosphatase/phosphodiesterase 6
233071	Q80YF9	Mus musculus	sorting nexin 26
233071	Q3UQS4	Mus musculus	sorting nexin 26
233071	Q6P7W6	Mus musculus	sorting nexin 26
56876	Q99NF2	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ97	Mus musculus	nasal embryonic LHRH factor
56876	Q8BPT0	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ98	Mus musculus	nasal embryonic LHRH factor
56876	Q8C9R5	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ93	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ94	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ95	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ96	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ91	Mus musculus	nasal embryonic LHRH factor
56876	A2AJ92	Mus musculus	nasal embryonic LHRH factor
56876	Q9DBF4	Mus musculus	nasal embryonic LHRH factor
56876	Q3TNG2	Mus musculus	nasal embryonic LHRH factor
56876	Q9ERZ1	Mus musculus	nasal embryonic LHRH factor
56876	Q3TY90	Mus musculus	nasal embryonic LHRH factor
16559	A2AM74	Mus musculus	kinesin family member 17
16559	A2AM72	Mus musculus	kinesin family member 17
16559	A2AM73	Mus musculus	kinesin family member 17
16559	Q80TD9	Mus musculus	kinesin family member 17
16559	Q3V365	Mus musculus	kinesin family member 17
16559	Q99PW8	Mus musculus	kinesin family member 17
16559	O35057	Mus musculus	kinesin family member 17
56044	Q9CXY0	Mus musculus	v-ral simian leukemia viral oncogene homolog A (ras related)
56044	A2CG14	Mus musculus	v-ral simian leukemia viral oncogene homolog A (ras related)
56044	P63321	Mus musculus	v-ral simian leukemia viral oncogene homolog A (ras related)
56044	P05810	Mus musculus	v-ral simian leukemia viral oncogene homolog A (ras related)
76686	B9EHT4	Mus musculus	CAP-GLY domain containing linker protein 3
76686	Q9DB67	Mus musculus	CAP-GLY domain containing linker protein 3
76686	Q7TNI1	Mus musculus	CAP-GLY domain containing linker protein 3
53860	A2A6U2	Mus musculus	septin 9
53860	Q3TDR9	Mus musculus	septin 9
53860	Q80TM7	Mus musculus	septin 9
53860	Q3URP2	Mus musculus	septin 9
53860	A8Y5D3	Mus musculus	septin 9
53860	A2A6U6	Mus musculus	septin 9
53860	A2A6U5	Mus musculus	septin 9
53860	A2A6U4	Mus musculus	septin 9
53860	Q80UG5	Mus musculus	septin 9
53860	A2A6U3	Mus musculus	septin 9
53860	Q9QYX9	Mus musculus	septin 9
105445	Q8BIK4	Mus musculus	dedicator of cytokinesis 9
105445	B2RY08	Mus musculus	dedicator of cytokinesis 9
105445	B2RY79	Mus musculus	dedicator of cytokinesis 9
105445	Q6PF84	Mus musculus	dedicator of cytokinesis 9
105445	Q3UYH1	Mus musculus	dedicator of cytokinesis 9
105445	Q921Y6	Mus musculus	dedicator of cytokinesis 9
105445	B2RXS7	Mus musculus	dedicator of cytokinesis 9
105445	Q7TN11	Mus musculus	dedicator of cytokinesis 9
22223	Q9R122	Mus musculus	ubiquitin carboxy-terminal hydrolase L1
22223	Q3TCH2	Mus musculus	ubiquitin carboxy-terminal hydrolase L1
22223	Q9R0P9	Mus musculus	ubiquitin carboxy-terminal hydrolase L1
19247	Q63848	Mus musculus	"protein tyrosine phosphatase, non-receptor type 11"
19247	Q05C78	Mus musculus	"protein tyrosine phosphatase, non-receptor type 11"
19247	Q9CT18	Mus musculus	"protein tyrosine phosphatase, non-receptor type 11"
19247	Q64509	Mus musculus	"protein tyrosine phosphatase, non-receptor type 11"
19247	Q3TQ84	Mus musculus	"protein tyrosine phosphatase, non-receptor type 11"
19247	Q6PCL5	Mus musculus	"protein tyrosine phosphatase, non-receptor type 11"
19247	P35235	Mus musculus	"protein tyrosine phosphatase, non-receptor type 11"
12561	A2AC73	Mus musculus	cadherin 4
12561	Q80ZV4	Mus musculus	cadherin 4
12561	P39038	Mus musculus	cadherin 4
22225	Q3U4W8	Mus musculus	ubiquitin specific peptidase 5 (isopeptidase T)
22225	P56399	Mus musculus	ubiquitin specific peptidase 5 (isopeptidase T)
19242	Q9CSX6	Mus musculus	pleiotrophin
19242	B0LAE3	Mus musculus	pleiotrophin
19242	P20935	Mus musculus	pleiotrophin
19242	Q9CYE5	Mus musculus	pleiotrophin
19242	Q3TSL7	Mus musculus	pleiotrophin
19242	P63089	Mus musculus	pleiotrophin
19242	Q3TSS2	Mus musculus	pleiotrophin
19242	Q3UZI5	Mus musculus	pleiotrophin
229877	Q3TLU4	Mus musculus	"similar to RAP1, GTP-GDP dissociation stimulator 1; RAP1, GTP-GDP dissociation stimulator 1"
229877	Q3TU36	Mus musculus	"similar to RAP1, GTP-GDP dissociation stimulator 1; RAP1, GTP-GDP dissociation stimulator 1"
229877	Q3TPS9	Mus musculus	"similar to RAP1, GTP-GDP dissociation stimulator 1; RAP1, GTP-GDP dissociation stimulator 1"
229877	Q8BKH0	Mus musculus	"similar to RAP1, GTP-GDP dissociation stimulator 1; RAP1, GTP-GDP dissociation stimulator 1"
229877	Q3TA69	Mus musculus	"similar to RAP1, GTP-GDP dissociation stimulator 1; RAP1, GTP-GDP dissociation stimulator 1"
